id,I_nd,J_nd
7895,15484,15485
7896,15486,15487
7897,15488,15489
7898,15490,15491
7899,15492,15493
7900,15494,15495
7901,15496,15497
7902,15498,15499
7903,15500,15501
7904,15502,15503
7905,15504,15505
7906,15506,15507
7907,15508,15509
7908,15510,15511
7909,15512,15513
7910,15514,15515
7911,15516,15517
7912,15518,15519
7913,1800,15520
7914,15521,1801
7915,1801,15522
7916,1801,15523
7917,1801,15524
7918,15525,15526
7919,15527,15528
7920,15529,15530
7921,15531,15532
7922,15533,15534
7923,15535,15536
7924,15537,15538
7925,15539,15540
7926,15541,15542
7927,15543,15544
7928,15545,15546
7929,15547,15548
7930,15549,15550
7931,15551,15552
7932,15553,15554
7933,15555,1810
7934,15556,1811
7935,15557,15558
7936,15559,15560
7937,15561,15562
7938,15563,15564
7939,15565,15566
7940,15567,15568
7941,15569,15570
7942,15571,15572
7943,15573,15574
7944,15575,15576
7945,15577,15578
7946,15579,15580
7947,15581,15582
7948,15583,15584
7949,15585,15586
7950,15587,15588
7951,15589,15590
7952,15591,15592
7953,15593,15594
7954,15595,15596
7955,15597,15598
7956,15599,15600
7957,15601,1813
7958,1813,15602
7959,1813,15603
7960,1813,15604
7961,1813,15605
7962,15606,15607
7963,15608,15609
7964,15610,15611
7965,15612,15613
7966,15614,15615
7967,15616,15617
7968,15618,15619
7969,15620,15621
7970,15622,15623
7971,15624,15625
7972,15626,15627
7973,15628,1815
7974,1815,15629
7975,1815,15630
7976,1815,15631
7977,1815,15632
7978,1815,15633
7979,15634,15635
7980,15636,15637
7981,15638,15639
7982,15640,15641
7983,15642,15643
7984,15644,15645
7985,15646,15647
7986,15648,15649
7987,15650,15651
7988,15652,15653
7989,15654,15655
7990,15656,15657
7991,15658,15659
7992,15660,15661
7993,15662,15663
7994,1818,15664
7995,15665,15666
7996,15667,15668
7997,15669,15670
7998,15671,15672
7999,15673,1822
8000,15674,1823
8001,1823,1822
8002,1822,15675
8003,15676,15677
8004,15678,15679
8005,15680,15681
8006,15682,15683
8007,15684,15685
8008,15686,15687
8009,15688,15689
8010,15690,15691
8011,15692,15693
8012,15694,15695
8013,15696,15697
8014,15698,15699
8015,15700,15701
8016,15702,15703
8017,15704,15705
8018,15706,15707
8019,15708,15709
8020,15710,15711
8021,15712,15713
8022,15714,1828
8023,1828,15715
8024,1828,15716
8025,1828,15717
8026,1828,15718
8027,1828,15719
8028,15720,15721
8029,15722,15723
8030,15724,15725
8031,15726,15727
8032,15728,1831
8033,1831,15729
8034,15730,1830
8035,1830,15731
8036,1830,15732
8037,1830,15733
8038,1830,15734
8039,1830,15735
8040,15736,15737
8041,15738,15739
8042,15740,15741
8043,15742,15743
8044,15744,15745
8045,15746,15747
8046,30526,30527
8047,30528,30529
8048,30530,30531
8049,30532,30533
8050,30534,30535
8051,15748,15749
8052,15750,15751
8053,30536,30537
8054,15752,15753
8055,15754,15755
8056,15756,15757
8057,15758,1835
8058,1835,15759
8059,1835,15760
8060,1835,15761
8061,15762,15763
8062,15764,15765
8063,15766,15767
8064,15768,15769
8065,15770,15771
8066,15772,15773
8067,15774,15775
8068,15776,15777
8069,15778,15779
8070,15780,15781
8071,15782,15783
8072,15784,1839
8073,1839,15785
8074,1839,15786
8075,30538,30539
8076,15787,15788
8077,15789,15790
8078,15791,15792
8079,1841,15793
8080,1841,15794
8081,1841,15795
8082,1841,15796
8083,1841,15797
8084,1841,15798
8085,15799,1841
8086,15800,15801
8087,15802,15803
8088,30540,30541
8089,15804,15805
8090,30542,30543
8091,30544,30545
8092,30546,30547
8093,30548,30549
8094,15806,15807
8095,15808,15809
8096,15810,15811
8097,15812,15813
8098,15814,15815
8099,15816,15817
8100,15818,15819
8101,15820,15821
8102,15822,15823
8103,15824,15825
8104,15826,15827
8105,15828,15829
8106,15830,15831
8107,15832,15833
8108,15834,15835
8109,15836,15837
8110,15838,15839
8111,15840,15841
8112,15842,15843
8113,15844,15845
8114,15846,15847
8115,15848,15849
8116,15850,15851
8117,15852,15853
8118,15854,15855
8119,1850,15856
8120,1852,15857
8121,1852,15858
8122,1852,15859
8123,1851,15860
8124,1851,15861
8125,1851,15862
8126,1850,15863
8127,1850,15864
8128,1849,15865
8129,1849,15866
8130,1849,15867
8131,15868,15869
8132,15870,15871
8133,15872,1854
8134,15873,15874
8135,15875,15876
8136,15877,15878
8137,15879,15880
8138,15881,15882
8139,15883,15884
8140,15885,15886
8141,15887,15888
8142,15889,15890
8143,15891,15892
8144,15893,15894
8145,15895,15896
8146,15897,15898
8147,15899,15900
8148,15901,15902
8149,15903,15904
8150,15905,15906
8151,1857,15907
8152,1857,15908
8153,1857,15909
8154,1857,15910
8155,15911,15912
8156,15913,1857
8157,15914,1857
8158,30550,30551
8159,15915,15916
8160,30552,30553
8161,15917,15918
8162,30554,30555
8163,30556,30557
8164,30558,30559
8165,30560,30561
8166,30562,30563
8167,30564,30565
8168,30566,30567
8169,30568,30569
8170,30570,30571
8171,15919,15920
8172,15921,1858
8173,1858,15922
8174,1858,15923
8175,1858,15924
8176,30572,30573
8177,30574,30575
8178,15925,15926
8179,15927,15928
8180,1859,15929
8181,1859,15930
8182,1859,15931
8183,1859,15932
8184,1859,15933
8185,15934,15935
8186,15936,15937
8187,15938,1859
8188,1861,15939
8189,15940,1862
8190,1862,15941
8191,1862,15942
8192,1862,15943
8193,15944,1864
8194,1864,15945
8195,30576,30577
8196,15946,15947
8197,15948,15949
8198,15950,1866
8199,1866,15951
8200,1866,15952
8201,1866,15953
8202,1866,15954
8203,15955,15956
8204,15957,15958
8205,15959,15960
8206,15961,15962
8207,15963,15964
8208,15965,15966
8209,15967,15968
8210,15969,15970
8211,15971,15972
8212,15973,15974
8213,15975,15976
8214,15977,15978
8215,15979,15980
8216,15981,15982
8217,15983,15984
8218,15985,15986
8219,15987,15988
8220,15989,15990
8221,15991,15992
8222,15993,15994
8223,15995,15996
8224,15997,15998
8225,15999,16000
8226,16001,16002
8227,16003,16004
8228,16005,16006
8229,16007,16008
8230,16009,16010
8231,16011,16012
8232,16013,16014
8233,16015,16016
8234,16017,16018
8235,16019,16020
8236,16021,16022
8237,16023,16024
8238,16025,16026
8239,16027,16028
8240,16029,16030
8241,16031,16032
8242,16033,16034
8243,30578,30579
8244,16035,16036
8245,30580,30581
8246,16037,16038
8247,16039,16040
8248,16041,16042
8249,16043,16044
8250,16045,16046
8251,16047,16048
8252,16049,16050
8253,16051,16052
8254,16053,16054
8255,16055,16056
8256,16057,16058
8257,16059,16060
8258,16061,16062
8259,1883,16063
8260,16064,1883
8261,1883,16065
8262,16066,16067
8263,16068,16069
8264,16070,16071
8265,16072,16073
8266,16074,16075
8267,16076,16077
8268,16078,16079
8269,16080,16081
8270,16082,16083
8271,16084,16085
8272,16086,16087
8273,16088,16089
8274,16090,16091
8275,16092,16093
8276,16094,16095
8277,16096,16097
8278,16098,16099
8279,16100,16101
8280,16102,16103
8281,16104,16105
8282,30582,30583
8283,30584,30585
8284,16106,16107
8285,16108,16109
8286,16110,16111
8287,16112,16113
8288,16114,16115
8289,16116,16117
8290,16118,16119
8291,16120,16121
8292,30586,30587
8293,30588,30589
8294,30590,30591
8295,30592,30593
8296,30594,30595
8297,30596,30597
8298,30598,30599
8299,30600,30601
8300,16122,16123
8301,16124,16125
8302,16126,16127
8303,16128,16129
8304,16130,16131
8305,1514,16132
8306,1514,16133
8307,1514,16134
8308,16135,16136
8309,16137,16138
8310,16139,16140
8311,16141,16142
8312,16143,16144
8313,16145,16146
8314,16147,16148
8315,16149,16150
8316,16151,16152
8317,16153,16154
8318,16155,16156
8319,16157,16158
8320,16159,16160
8321,16161,16162
8322,16163,16164
8323,16165,16166
8324,16167,16168
8325,16169,16170
8326,16171,16172
8327,16173,16174
8328,16175,16176
8329,16177,16178
8330,16179,16180
8331,16181,16182
8332,16183,16184
8333,16185,1898
8334,1898,16186
8335,16187,1899
8336,1899,16188
8337,1899,16189
8338,16190,16191
8339,16192,16193
8340,30602,30603
8341,30604,30605
8342,30606,30607
8343,16194,16195
8344,30608,30609
8345,30610,30611
8346,30612,30613
8347,30614,30615
8348,30616,30617
8349,16196,1900
8350,1900,16197
8351,1900,16198
8352,1900,16199
8353,1900,16200
8354,1900,16201
8355,1900,16202
8356,1900,16203
8357,1900,16204
8358,30618,30619
8359,30620,30621
8360,30622,30623
8361,30624,30625
8362,30626,30627
8363,30628,30629
8364,30630,30631
8365,16205,16206
8366,16207,16208
8367,30632,30633
8368,30634,30635
8369,16209,16210
8370,16211,16212
8371,16213,16214
8372,16215,16216
8373,16217,16218
8374,16219,16220
8375,16221,16222
8376,16223,16224
8377,16225,16226
8378,16227,16228
8379,16229,1904
8380,16230,16231
8381,16232,16233
8382,30636,30637
8383,16234,16235
8384,16236,16237
8385,16238,16239
8386,16240,16241
8387,16242,16243
8388,16244,16245
8389,16246,16247
8390,16248,16249
8391,16250,16251
8392,16252,16253
8393,16254,16255
8394,16256,16257
8395,16258,16259
8396,16260,16261
8397,16262,16263
8398,16264,16265
8399,16266,16267
8400,16268,16269
8401,16270,16271
8402,16272,16273
8403,16274,16275
8404,16276,16277
8405,16278,16279
8406,16280,16281
8407,16282,16283
8408,16284,16285
8409,16286,16287
8410,16288,16289
8411,16290,16291
8412,1911,16292
8413,1911,16293
8414,1911,16294
8415,1911,16295
8416,16296,16297
8417,16298,1911
8418,16299,16300
8419,16301,16302
8420,30638,30639
8421,30640,30641
8422,16303,16304
8423,16305,16306
8424,16307,16308
8425,16309,16310
8426,16311,16312
8427,16313,16314
8428,16315,16316
8429,16317,16318
8430,16319,16320
8431,16321,16322
8432,16323,16324
8433,16325,16326
8434,16327,16328
8435,16329,16330
8436,16331,16332
8437,16333,16334
8438,16335,16336
8439,16337,16338
8440,16339,16340
8441,16341,16342
8442,16343,16344
8443,16345,16346
8444,16347,16348
8445,16349,16350
8446,16351,16352
8447,16353,16354
8448,16355,16356
8449,16357,16358
8450,16359,16360
8451,16361,16362
8452,16363,16364
8453,16365,16366
8454,16367,16368
8455,30642,30643
8456,16369,16370
8457,16371,16372
8458,16373,16374
8459,16375,16376
8460,16377,16378
8461,16379,16380
8462,30644,30645
8463,16381,1922
8464,1922,16382
8465,1922,16383
8466,1922,16384
8467,1922,16385
8468,1922,16386
8469,1922,16387
8470,1922,16388
8471,1922,16389
8472,16390,16391
8473,16392,16393
8474,16394,16395
8475,16396,16397
8476,16398,16399
8477,16400,16401
8478,16402,16403
8479,16404,16405
8480,16406,16407
8481,16408,16409
8482,16410,16411
8483,16412,16413
8484,16414,16415
8485,16416,16417
8486,16418,1924
8487,1924,16419
8488,16420,1925
8489,16421,16422
8490,16423,1926
8491,1926,16424
8492,1926,16425
8493,1926,16426
8494,16427,16428
8495,16429,16430
8496,16431,1927
8497,1927,16432
8498,1927,16433
8499,1927,16434
8500,1927,16435
8501,1927,16436
8502,1927,16437
8503,16438,16439
8504,16440,1928
8505,1928,16441
8506,1928,16442
8507,1928,16443
8508,1928,16444
8509,1928,16445
8510,1928,16446
8511,16447,16448
8512,16449,1929
8513,1929,16450
8514,1929,16451
8515,1929,16452
8516,1929,16453
8517,16454,16455
8518,16456,16457
8519,16458,16459
8520,16460,16461
8521,16462,16463
8522,16464,16465
8523,16466,16467
8524,16468,16469
8525,16470,16471
8526,16472,16473
8527,16474,16475
8528,16476,16477
8529,16478,16479
8530,16480,16481
8531,16482,1934
8532,1934,16483
8533,1934,16484
8534,1934,16485
8535,1934,16486
8536,16487,16488
8537,16489,16490
8538,16491,16492
8539,16493,16494
8540,1935,16495
8541,16496,1935
8542,1622,16497
8543,1935,16498
8544,1622,16499
8545,1935,16500
8546,1622,16501
8547,1935,16502
8548,1622,16503
8549,1935,16504
8550,16505,16506
8551,16507,16508
8552,16509,16510
8553,16511,16512
8554,16513,16514
8555,16515,16516
8556,16517,16518
8557,16519,16520
8558,16521,16522
8559,16523,16524
8560,16525,16526
8561,16527,16528
8562,16529,16530
8563,16531,16532
8564,16533,16534
8565,16535,16536
8566,16537,16538
8567,16539,1942
8568,1942,16540
8569,1942,16541
8570,1942,16542
8571,1942,16543
8572,1942,16544
8573,1942,16545
8574,1942,16546
8575,16547,16548
8576,16549,16550
8577,16551,16552
8578,16553,16554
8579,16555,16556
8580,16557,16558
8581,16559,16560
8582,16548,16561
8583,16548,16562
8584,16550,16563
8585,16550,16564
8586,16552,16565
8587,16552,16566
8588,16554,16567
8589,16554,16568
8590,16556,16569
8591,16556,16570
8592,16558,16571
8593,16558,16572
8594,16560,16573
8595,16560,16574
8596,16575,16576
8597,16577,16578
8598,16579,16580
8599,16581,16582
8600,16583,16584
8601,16585,16586
8602,16587,16588
8603,16589,16590
8604,16591,16592
8605,16593,16594
8606,16595,16596
8607,16597,16598
8608,16599,1945
8609,1945,16600
8610,1945,16601
8611,1945,16602
8612,30646,30647
8613,16603,16604
8614,1946,16605
8615,1946,16606
8616,16607,16608
8617,16609,16610
8618,16611,16612
8619,16613,1948
8620,1948,16614
8621,1948,16615
8622,16616,1946
8623,16617,16618
8624,16619,1950
8625,1835,16620
8626,1950,16621
8627,1950,16622
8628,16623,16624
8629,16625,1951
8630,1951,16626
8631,1951,16627
8632,16628,16629
8633,16630,1953
8634,1953,16631
8635,1953,16632
8636,1953,16633
8637,16634,16635
8638,16636,16637
8639,16638,16639
8640,16640,16641
8641,16642,16643
8642,16644,16645
8643,16646,16647
8644,16648,16649
8645,16650,16651
8646,16652,16653
8647,16654,1957
8648,1957,16655
8649,1957,16656
8650,1957,16657
8651,16658,16659
8652,16660,16661
8653,16662,16663
8654,16664,16665
8655,16666,16667
8656,16668,16669
8657,16670,16671
8658,16672,16673
8659,16674,16675
8660,16676,16677
8661,16678,16679
8662,16680,16681
8663,16682,16683
8664,16684,16685
8665,16686,16687
8666,16688,16689
8667,16690,16691
8668,16692,16693
8669,16694,16695
8670,16696,16697
8671,16698,16699
8672,16700,16701
8673,16702,16703
8674,16704,16705
8675,16706,16707
8676,16708,16709
8677,16710,16711
8678,16712,16713
8679,16714,16715
8680,16716,16717
8681,16718,16719
8682,16720,16721
8683,16722,16723
8684,16724,1965
8685,1965,16725
8686,1965,16726
8687,1965,16727
8688,16728,16729
8689,16730,16731
8690,16732,1966
8691,1966,16733
8692,1966,16734
8693,16735,16736
8694,16737,16738
8695,16739,1969
8696,1969,16740
8697,1969,16741
8698,1969,16742
8699,16743,16744
8700,16745,16746
8701,16747,16748
8702,16749,16750
8703,16751,16752
8704,1971,16753
8705,1972,16754
8706,1972,16755
8707,16756,16757
8708,16758,16759
8709,16760,16761
8710,16762,16763
8711,16764,16765
8712,16766,16767
8713,16768,16769
8714,16770,16771
8715,16772,16773
8716,16774,16775
8717,16776,16777
8718,16778,16779
8719,16780,16781
8720,16782,16783
8721,16784,16785
8722,16786,16787
8723,16788,16789
8724,16790,16791
8725,16792,16793
8726,16794,16795
8727,16796,1979
8728,16797,1981
8729,16798,16799
8730,16800,16801
8731,16802,16803
8732,16804,16805
8733,16806,16807
8734,16808,16809
8735,16810,16811
8736,16812,16813
8737,16814,16815
8738,16816,16817
8739,1983,16818
8740,1983,16819
8741,1983,16820
8742,1983,16821
8743,1983,16822
8744,1983,16823
8745,1983,16824
8746,1983,16825
8747,1983,16826
8748,1983,16827
8749,16828,16829
8750,16830,16831
8751,30648,30649
8752,30650,30651
8753,30652,30653
8754,30654,30655
8755,30656,30657
8756,16832,16833
8757,16834,16835
8758,16836,16837
8759,16838,16839
8760,16840,16841
8761,16842,16843
8762,16844,16845
8763,16846,16847
8764,16848,16849
8765,16850,16851
8766,16852,16853
8767,16854,16855
8768,16856,16857
8769,16858,16859
8770,16860,16861
8771,16862,16863
8772,16864,16865
8773,16866,16867
8774,16868,16869
8775,16870,16871
8776,16872,16873
8777,30658,30659
8778,30660,30661
8779,30662,30663
8780,30664,30665
8781,30666,30667
8782,30668,30669
8783,30670,30671
8784,30672,30673
8785,30674,30675
8786,30676,30677
8787,30678,30679
8788,30680,30681
8789,30682,30683
8790,30684,30685
8791,30686,30687
8792,30688,30689
8793,30690,30691
8794,30692,30693
8795,30694,30695
8796,30696,30697
8797,30698,30699
8798,30700,30701
8799,30702,30703
8800,30704,30705
8801,30706,30707
8802,30708,30709
8803,30710,30711
8804,30712,30713
8805,30714,30715
8806,30716,30717
8807,30718,30719
8808,16874,16875
8809,16876,16877
8810,16878,1991
8811,1991,16879
8812,1991,16880
8813,1991,16881
8814,1991,16882
8815,1991,16883
8816,30720,30721
8817,30722,30723
8818,30724,30725
8819,30726,30727
8820,30728,30729
8821,30730,30731
8822,30732,30733
8823,30734,30735
8824,30736,30737
8825,30738,30739
8826,30740,30741
8827,30742,30743
8828,30744,30745
8829,30746,30747
8830,30748,30749
8831,30750,30751
8832,30752,30753
8833,16884,16885
8834,16886,16887
8835,16888,16889
8836,16890,16891
8837,16892,16893
8838,16894,16895
8839,16896,16897
8840,30754,30755
8841,30756,30757
8842,30758,30759
8843,30760,30761
8844,30762,30763
8845,30764,30765
8846,30766,30767
8847,30768,30769
8848,30770,30771
8849,30772,30773
8850,30774,30775
8851,30776,30777
8852,30778,30779
8853,30780,30781
8854,30782,30783
8855,30784,30785
8856,30786,30787
8857,30788,30789
8858,30790,30791
8859,30792,30793
8860,16898,16899
8861,16900,16901
8862,1995,16902
8863,16903,16904
8864,1997,16905
8865,1997,16906
8866,16907,16908
8867,16909,16910
8868,16911,16912
8869,16913,16914
8870,16915,16916
8871,16917,16918
8872,16919,16920
8873,16921,16922
8874,16923,16924
8875,16925,16926
8876,16927,16928
8877,16929,16930
8878,16931,16932
8879,16933,16934
8880,16935,16936
8881,16937,16938
8882,16939,16940
8883,30794,30795
8884,30796,30797
8885,16941,2001
8886,2001,16942
8887,2001,16943
8888,16944,2002
8889,2002,16945
8890,2002,16946
8891,16947,16948
8892,16949,16950
8893,16951,16952
8894,16953,16954
8895,16955,16956
8896,16957,16958
8897,16959,16960
8898,2017,16961
8899,2017,16962
8900,2016,16963
8901,2016,16964
8902,2018,16965
8903,2018,16966
8904,16967,16968
8905,16969,2008
8906,2011,16967
8907,16970,16967
8908,2012,16971
8909,16972,2007
8910,2011,2012
8911,16973,16974
8912,2012,16974
8913,2021,16975
8914,2022,16976
8915,2019,16977
8916,2019,16978
8917,2020,16979
8918,2020,16980
8919,16981,2017
8920,16982,2017
8921,16983,2017
8922,16984,2018
8923,16985,2018
8924,16986,2018
8925,16987,2016
8926,16988,2016
8927,16989,2016
8928,16990,2011
8929,16991,16970
8930,16992,16973
8931,16993,16971
8932,16994,2019
8933,16995,2019
8934,16996,2019
8935,16997,2019
8936,16998,2020
8937,16999,2020
8938,17000,2020
8939,17001,2020
8940,17002,16969
8941,16972,17003
8942,2023,17004
8943,2024,17005
8944,16961,2023
8945,16962,2024
8946,16963,2023
8947,16964,2024
8948,16966,2023
8949,16965,2024
8950,16968,2023
8951,16974,2023
8952,16977,2023
8953,16978,2024
8954,16980,2024
8955,16979,2023
8956,17006,17007
8957,17008,17009
8958,17010,17011
8959,17012,17013
8960,17014,17015
8961,17016,17017
8962,17018,17019
8963,17020,17021
8964,17022,17023
8965,17024,17025
8966,17026,17027
8967,17028,17029
8968,17030,17031
8969,17032,17033
8970,17034,17035
8971,17036,17037
8972,17038,17039
8973,17040,17041
8974,17042,17043
8975,17044,17045
8976,17046,17047
8977,17048,17049
8978,17050,17051
8979,17052,17053
8980,17054,17055
8981,17056,17057
8982,17058,17059
8983,17060,17061
8984,17062,17063
8985,17064,17065
8986,17066,17067
8987,30798,30799
8988,30800,30801
8989,30802,30803
8990,30804,30805
8991,30806,30807
8992,30808,30809
8993,30810,30811
8994,30812,30813
8995,30814,30815
8996,30816,30817
8997,30818,30819
8998,30820,30821
8999,30822,30823
9000,30824,30825
9001,30826,30827
9002,30828,30829
9003,30830,30831
9004,30832,30833
9005,30834,30835
9006,30836,30837
9007,30838,30839
9008,30840,30841
9009,30842,30843
9010,30844,30845
9011,30846,30847
9012,30848,30849
9013,30850,30851
9014,30852,30853
9015,30854,30855
9016,30856,30857
9017,30858,30859
9018,30860,30861
9019,30862,30863
9020,30864,30865
9021,30866,30867
9022,30868,30869
9023,30870,30871
9024,30872,30873
9025,17068,17069
9026,17070,17071
9027,17072,17073
9028,17074,17075
9029,17076,17077
9030,17078,17079
9031,17080,17081
9032,17082,17083
9033,17084,17085
9034,30874,30875
9035,30876,30877
9036,30878,30879
9037,30880,30881
9038,30882,30883
9039,30884,30885
9040,30886,30887
9041,30888,30889
9042,30890,30891
9043,30892,30893
9044,30894,30895
9045,30896,30897
9046,30898,30899
9047,30900,30901
9048,30902,30903
9049,30904,30905
9050,30906,30907
9051,30908,30909
9052,17086,17087
9053,17088,17089
9054,17090,17091
9055,17092,17093
9056,17094,17095
9057,17096,17097
9058,17098,2042
9059,17099,17100
9060,17101,17102
9061,17103,17104
9062,17105,17106
9063,17107,17108
9064,30910,30911
9065,17109,17110
9066,30912,30913
9067,30914,30915
9068,30916,30917
9069,30918,30919
9070,17111,17112
9071,17113,17114
9072,17115,17116
9073,17117,17118
9074,17119,17120
9075,17121,17122
9076,17123,17124
9077,17125,17126
9078,17127,17128
9079,17129,17130
9080,17131,17132
9081,17133,17134
9082,30920,30921
9083,17135,2042
9084,30922,30923
9085,30924,30925
9086,30926,30927
9087,30928,30929
9088,30930,30931
9089,30932,30933
9090,30934,30935
9091,17136,17137
9092,17138,17139
9093,17140,17141
9094,17142,17143
9095,17144,17145
9096,17146,17147
9097,17148,17149
9098,17150,17151
9099,17152,17153
9100,17154,17155
9101,17156,17157
9102,17158,17159
9103,17160,17161
9104,17162,17163
9105,17164,17165
9106,17166,17167
9107,17168,17169
9108,17170,17171
9109,17172,17173
9110,17174,17175
9111,17176,17177
9112,30936,30937
9113,30938,30939
9114,30940,30941
9115,30942,30943
9116,30944,30945
9117,30946,30947
9118,30948,30949
9119,30950,30951
9120,30952,30953
9121,30954,30955
9122,30956,30957
9123,30958,30959
9124,30960,30961
9125,30962,30963
9126,30964,30965
9127,30966,30967
9128,30968,30969
9129,30970,30971
9130,30972,30973
9131,30974,30975
9132,30976,30977
9133,30978,30979
9134,30980,30981
9135,30982,30983
9136,30984,30985
9137,30986,30987
9138,30988,30989
9139,30990,30991
9140,30992,30993
9141,30994,30995
9142,30996,30997
9143,30998,30999
9144,31000,31001
9145,31002,31003
9146,31004,31005
9147,31006,31007
9148,31008,31009
9149,31010,31011
9150,31012,31013
9151,31014,31015
9152,31016,31017
9153,31018,31019
9154,31020,31021
9155,31022,31023
9156,31024,31025
9157,31026,31027
9158,31028,31029
9159,31030,31031
9160,31032,31033
9161,31034,31035
9162,31036,31037
9163,31038,31039
9164,31040,31041
9165,31042,31043
9166,31044,31045
9167,31046,31047
9168,17178,17179
9169,17180,17181
9170,17182,17183
9171,17184,17185
9172,17186,17187
9173,17188,17189
9174,17190,17191
9175,17192,17193
9176,2048,17194
9177,17195,2048
9178,31048,31049
9179,31050,31051
9180,17196,17197
9181,17198,17199
9182,17200,17201
9183,2051,17202
9184,2050,17203
9185,2051,2052
9186,2050,2052
9187,31052,31053
9188,17204,17205
9189,17206,17207
9190,17208,2053
9191,2053,17209
9192,2053,17210
9193,2053,17211
9194,31054,31055
9195,31056,31057
9196,17212,17213
9197,17214,17215
9198,17216,17217
9199,17218,17219
9200,17220,17221
9201,17222,17223
9202,17224,17225
9203,17226,17227
9204,17228,17229
9205,17230,17231
9206,17232,17233
9207,17234,17235
9208,17236,17237
9209,17238,17239
9210,17240,17241
9211,31058,31059
9212,31060,31061
9213,31062,31063
9214,31064,31065
9215,17242,17243
9216,17244,2055
9217,2055,17245
9218,2055,17246
9219,2055,17247
9220,2055,17248
9221,2055,17249
9222,31066,31067
9223,31068,31069
9224,31070,31071
9225,31072,31073
9226,31074,31075
9227,31076,31077
9228,2057,17250
9229,17251,2056
9230,2056,17252
9231,2056,17253
9232,2056,17254
9233,2056,17255
9234,17256,17257
9235,17258,17259
9236,17260,17261
9237,17262,1187
9238,31078,31079
9239,31080,31081
9240,31082,31083
9241,31084,31085
9242,31086,31087
9243,31088,31089
9244,31090,31091
9245,31092,31093
9246,31094,31095
9247,31096,31097
9248,31098,31099
9249,31100,31101
9250,31102,31103
9251,31104,31105
9252,31106,31107
9253,31108,31109
9254,31110,31111
9255,31112,31113
9256,31114,31115
9257,31116,31117
9258,31118,31119
9259,31120,31121
9260,31122,31123
9261,31124,31125
9262,31126,31127
9263,31128,31129
9264,31130,31131
9265,31132,31133
9266,31134,31135
9267,31136,31137
9268,31138,31139
9269,31140,31141
9270,31142,31143
9271,31144,31145
9272,31146,31147
9273,31148,31149
9274,31150,31151
9275,31152,31153
9276,31154,31155
9277,31156,31157
9278,31158,31159
9279,31160,31161
9280,31162,31163
9281,31164,31165
9282,31166,31167
9283,31168,31169
9284,31170,31171
9285,31172,31173
9286,31174,31175
9287,31176,31177
9288,31178,31179
9289,31180,31181
9290,31182,31183
9291,31184,31185
9292,31186,31187
9293,31188,31189
9294,31190,31191
9295,31192,31193
9296,31194,31195
9297,31196,31197
9298,31198,31199
9299,31200,31201
9300,31202,31203
9301,31204,31205
9302,31206,31207
9303,31208,31209
9304,31210,31211
9305,31212,31213
9306,31214,31215
9307,31216,31217
9308,31218,31219
9309,31220,31221
9310,31222,31223
9311,31224,31225
9312,31226,31227
9313,31228,31229
9314,31230,31231
9315,31232,31233
9316,31234,31235
9317,31236,31237
9318,31238,31239
9319,31240,31241
9320,31242,31243
9321,31244,31245
9322,31246,31247
9323,31248,31249
9324,31250,31251
9325,31252,31253
9326,31254,31255
9327,31256,31257
9328,31258,31259
9329,31260,31261
9330,31262,31263
9331,31264,31265
9332,31266,31267
9333,31268,31269
9334,31270,31271
9335,31272,31273
9336,31274,31275
9337,31276,31277
9338,31278,31279
9339,31280,31281
9340,31282,31283
9341,31284,31285
9342,31286,31287
9343,31288,31289
9344,31290,31291
9345,31292,31293
9346,31294,31295
9347,31296,31297
9348,31298,31299
9349,31300,31301
9350,31302,31303
9351,31304,31305
9352,31306,31307
9353,31308,31309
9354,31310,31311
9355,31312,31313
9356,31314,31315
9357,31316,31317
9358,31318,31319
9359,31320,31321
9360,31322,31323
9361,31324,31325
9362,31326,31327
9363,31328,31329
9364,31330,31331
9365,31332,31333
9366,31334,31335
9367,31336,31337
9368,31338,31339
9369,31340,31341
9370,31342,31343
9371,31344,31345
9372,31346,31347
9373,31348,31349
9374,31350,31351
9375,31352,31353
9376,31354,31355
9377,31356,31357
9378,31358,31359
9379,31360,31361
9380,31362,31363
9381,31364,31365
9382,31366,31367
9383,31368,31369
9384,31370,31371
9385,31372,31373
9386,31374,31375
9387,31376,31377
9388,31378,31379
9389,31380,31381
9390,31382,31383
9391,31384,31385
9392,31386,31387
9393,31388,31389
9394,31390,31391
9395,31392,31393
9396,31394,31395
9397,31396,31397
9398,31398,31399
9399,31400,31401
9400,31402,31403
9401,31404,31405
9402,31406,31407
9403,31408,31409
9404,31410,31411
9405,31412,31413
9406,31414,31415
9407,31416,31417
9408,31418,31419
9409,31420,31421
9410,31422,31423
9411,31424,31425
9412,31426,31427
9413,31428,31429
9414,31430,31431
9415,31432,31433
9416,31434,31435
9417,31436,31437
9418,31438,31439
9419,31440,31441
9420,31442,31443
9421,31444,31445
9422,31446,31447
9423,31448,31449
9424,31450,31451
9425,31452,31453
9426,31454,31455
9427,31456,31457
9428,31458,31459
9429,31460,31461
9430,31462,31463
9431,31464,31465
9432,31466,31467
9433,31468,31469
9434,31470,31471
9435,31472,31473
9436,31474,31475
9437,31476,31477
9438,31478,31479
9439,31480,31481
9440,31482,31483
9441,31484,31485
9442,31486,31487
9443,31488,31489
9444,31490,31491
9445,31492,31493
9446,31494,31495
9447,31496,31497
9448,31498,31499
